1 2 3
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 12
3 13 15
4 14 16
5 15 16
6 8 17
7 9 16
7 10 17
9 11 17
10 11 13
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 12
3 13 15
4 14 16
5 15 16
6 8 17
7 9 17
7 10 15
9 11 14
10 11 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 12
3 13 15
4 15 16
5 14 16
6 8 17
7 9 16
7 11 17
9 10 17
10 11 13
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 12
3 13 15
4 15 16
5 14 16
6 8 17
7 9 17
7 11 15
9 10 14
10 11 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 12
3 15 16
4 13 15
5 14 16
6 8 17
7 10 17
7 11 15
9 10 14
9 11 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 14
4 15 16
5 15 17
6 9 17
7 8 16
7 9 15
10 11 14
10 13 17
11 12 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 15
4 14 15
5 14 16
6 9 16
7 8 17
7 10 11
9 10 17
11 12 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 15
4 14 15
5 14 16
6 9 17
7 8 17
7 10 11
9 10 16
11 15 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 15
4 14 15
5 15 16
6 9 17
7 8 17
7 10 16
9 10 11
11 14 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 15
4 14 15
5 16 17
6 9 16
7 8 17
7 10 16
9 10 17
11 12 14
11 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 15
4 14 16
5 15 16
6 9 17
7 8 17
7 10 15
9 11 14
10 11 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 15
4 14 16
5 15 17
6 9 17
7 8 16
7 10 15
9 11 14
10 13 17
11 12 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 15
4 14 16
5 15 17
6 9 17
7 8 16
7 10 17
9 11 16
10 13 15
11 12 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 15
4 15 16
5 14 16
6 9 17
7 8 17
7 11 15
9 10 14
10 11 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 15
4 15 16
5 14 17
6 9 17
7 8 16
7 11 15
9 10 14
10 13 17
11 12 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 12 15
4 15 16
5 16 17
6 9 17
7 8 16
7 15 17
9 10 14
10 11 13
11 12 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 14 15
4 14 16
5 12 16
6 11 15
7 8 17
7 9 10
9 12 17
10 11 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 14 15
4 14 16
5 12 16
6 11 17
7 8 17
7 9 10
9 16 17
10 11 15
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 14 15
4 14 16
5 15 16
6 15 17
7 8 17
7 9 10
9 11 12
10 11 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 14 15
4 15 16
5 12 16
6 11 17
7 8 17
7 9 16
9 10 17
10 11 14
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 14 15
4 15 16
5 15 17
6 14 17
7 8 16
7 9 12
9 10 11
10 13 17
11 12 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 14 15
4 15 16
5 15 17
6 16 17
7 8 16
7 9 17
9 10 11
10 12 13
11 12 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 14 15
4 16 17
5 12 16
6 11 15
7 8 17
7 9 16
9 12 17
10 11 14
10 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 14 15
4 16 17
5 15 16
6 15 17
7 8 17
7 9 16
9 11 12
10 11 14
10 12 13

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 15 16
4 14 15
5 12 16
6 11 17
7 8 17
7 10 16
9 10 17
9 11 14
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 15 16
4 14 15
5 14 16
6 16 17
7 8 17
7 10 11
9 10 17
9 11 12
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 15 16
4 14 17
5 12 15
6 11 16
7 8 17
7 10 15
9 11 14
9 12 17
10 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 15 16
4 14 17
5 12 15
6 11 16
7 8 17
7 10 16
9 11 17
9 12 14
10 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 15 16
4 15 17
5 12 14
6 11 16
7 8 17
7 11 15
9 10 14
9 12 17
10 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 15 16
4 15 17
5 14 15
6 14 16
7 8 17
7 11 12
9 10 11
9 12 17
10 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 13
3 15 16
4 15 17
5 14 16
6 16 17
7 8 17
7 11 15
9 10 14
9 11 12
10 12 13

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 15
3 13 16
4 13 17
5 14 16
6 15 16
7 9 10
7 11 17
8 12 17
9 11 12
10 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 15
3 13 16
4 13 17
5 14 17
6 15 16
7 9 10
7 11 15
8 12 14
9 12 17
10 11 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 15
3 13 16
4 13 17
5 16 17
6 15 16
7 9 10
7 15 17
8 12 14
9 11 12
10 11 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 15
3 13 16
4 14 17
5 16 17
6 15 16
7 9 17
7 10 15
8 12 14
9 11 12
10 11 13

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 15
3 13 16
4 16 17
5 14 17
6 14 15
7 9 17
7 11 12
8 12 16
9 10 15
10 11 13

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 13 14
3 5 15
3 16 17
4 13 16
5 14 17
6 15 17
7 10 15
7 11 16
8 12 13
9 10 14
9 11 12

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 11 15
4 8 16
5 7 9
5 8 17
6 15 17
7 16 17
9 13 16
10 14 15
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 13 14
4 8 15
5 7 15
5 8 16
6 9 17
7 9 16
10 11 17
12 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 13 15
4 8 16
5 7 15
5 8 14
6 9 17
7 12 17
9 11 16
10 15 17
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 13 15
4 8 16
5 7 15
5 8 17
6 9 17
7 16 17
9 11 16
10 14 15
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 13 15
4 8 16
5 7 17
5 8 14
6 9 17
7 12 15
9 14 16
10 15 17
11 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 13 15
4 8 16
5 7 17
5 8 15
6 9 17
7 15 16
9 12 14
10 14 17
11 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 14 15
4 8 15
5 7 16
5 8 17
6 16 17
7 9 17
9 10 16
11 13 15
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 14 15
4 8 16
5 7 16
5 8 17
6 15 17
7 9 17
9 13 16
10 11 15
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 14 15
4 8 16
5 7 17
5 8 15
6 15 17
7 9 16
9 12 13
10 14 17
11 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 15 16
4 8 14
5 7 15
5 8 17
6 15 17
7 10 16
9 11 13
9 14 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 12
3 15 16
4 8 15
5 7 16
5 8 17
6 16 17
7 15 17
9 10 14
9 11 13
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 15
5 7 16
5 9 17
6 16 17
7 8 17
9 10 16
11 13 15
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 15
5 9 13
6 12 17
7 8 17
9 11 16
10 15 17
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 15
5 9 16
6 15 17
7 8 17
9 11 13
10 12 17
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 16
5 9 17
6 15 17
7 8 17
9 13 16
10 11 15
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 15
5 13 17
6 9 12
7 8 17
9 11 16
10 15 17
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 15
5 14 17
6 9 17
7 8 12
9 11 16
10 15 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 15
5 16 17
6 9 17
7 8 17
9 11 16
10 12 15
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 16
5 15 17
6 16 17
7 8 17
9 10 12
9 11 13
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 15
5 9 16
6 15 17
7 9 17
8 11 13
10 12 17
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 15
5 9 17
6 15 17
7 9 16
8 11 13
10 14 17
12 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 16
6 15 17
7 9 15
8 13 14
10 12 17
11 13 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 16 17
6 15 16
7 9 17
8 11 13
9 12 13
10 12 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 16 17
4 8 14
5 7 16
5 15 17
6 15 16
7 10 17
8 12 13
9 11 13
9 12 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 11 15
3 12 16
4 14 15
5 7 8
5 9 17
6 16 17
7 10 16
8 10 17
9 13 14
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 11 15
3 12 16
4 14 17
5 7 8
5 9 17
6 15 16
7 10 16
8 13 17
9 13 14
10 12 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 11 15
3 16 17
4 14 16
5 7 8
5 15 16
6 15 17
7 10 17
8 12 13
9 10 12
9 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 12 15
3 16 17
4 15 16
5 7 16
5 8 13
6 12 17
7 15 17
8 10 14
9 10 11
9 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 10 11
1 12 13
2 10 12
2 11 14
3 10 15
3 13 14
4 6 8
4 7 16
5 6 17
5 9 16
7 9 17
8 16 17
11 13 15
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 10 11
1 12 13
2 10 12
2 11 14
3 10 15
3 13 16
4 6 8
4 7 16
5 6 17
5 9 14
7 13 15
8 14 17
9 11 17
12 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 10 11
1 12 13
2 10 12
2 11 14
3 11 15
3 13 14
4 6 16
4 7 8
5 6 17
5 9 16
7 9 17
8 16 17
10 13 15
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 10 11
1 12 13
2 10 12
2 14 15
3 11 13
3 16 17
4 6 16
4 8 14
5 6 17
5 8 15
7 11 17
7 13 16
9 10 15
9 12 14

1 2 3
0 4 5
0 6 7
0 8 9
1 10 11
1 12 13
2 10 14
2 12 15
3 11 15
3 13 14
4 6 16
4 8 17
5 7 17
5 9 16
6 9 17
7 8 16
10 13 15
11 12 14
