1 2 3
3 12 15
4 8 16
5 7 17
5 9 18
6 15 18
7 8 19
9 13 19
10 17 18
11 16 19
12 13 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 15 19
7 8 18
9 13 16
10 15 17
11 16 19
12 14 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 15 19
7 8 18
9 13 17
10 17 19
11 15 16
12 14 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 15 19
7 8 19
9 13 17
10 17 18
11 15 16
12 16 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 17 18
7 8 15
9 14 19
10 18 19
11 13 19
12 13 16
15 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 17 18
7 8 19
9 16 17
10 15 19
11 13 15
12 13 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 17 18
7 8 19
9 17 19
10 18 19
11 13 15
12 13 16
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 17 19
7 8 18
9 16 17
10 15 19
11 13 15
12 14 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 17 19
7 8 19
9 16 17
10 15 18
11 13 15
12 16 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 18 19
7 8 15
9 14 19
10 17 18
11 16 19
12 13 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 18 19
7 8 19
9 16 17
10 15 18
11 15 19
12 13 16
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 18 19
7 8 19
9 16 19
10 15 17
11 16 18
12 13 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 12 15
4 8 16
5 7 17
5 9 18
6 18 19
7 8 19
9 17 19
10 17 18
11 15 16
12 13 16
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 15
5 16 17
6 9 17
7 8 18
9 11 19
10 12 19
12 13 18
14 17 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 13 18
6 9 12
7 8 19
9 17 19
10 17 18
11 15 16
12 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 15 16
6 9 18
7 8 19
9 12 19
10 12 17
11 16 18
13 17 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 15 16
6 9 18
7 8 19
9 12 19
10 12 18
11 18 19
13 16 17
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 15 18
6 9 19
7 8 18
9 12 16
10 15 17
11 16 19
12 14 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 15 18
6 9 19
7 8 18
9 12 17
10 17 19
11 15 16
12 14 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 16 18
6 9 18
7 8 19
9 16 17
10 12 15
11 15 19
12 13 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 16 18
6 9 18
7 8 19
9 17 19
10 12 17
11 15 16
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 16 18
6 9 19
7 8 18
9 16 17
10 12 15
11 15 19
12 14 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 16 18
6 9 19
7 8 18
9 17 18
10 12 19
11 15 19
12 14 15
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 18 19
6 9 18
7 8 19
9 16 19
10 15 17
11 16 18
12 13 17
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 13 15
4 8 16
5 7 17
5 18 19
6 9 18
7 8 19
9 17 19
10 17 18
11 15 16
12 13 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 16
5 13 17
6 12 18
7 8 19
9 10 17
9 11 18
12 15 19
13 16 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 16
5 17 18
6 17 19
7 8 18
9 10 17
9 11 19
12 13 15
12 14 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 17
5 13 16
6 12 18
7 8 19
9 10 17
9 12 19
11 15 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 17
5 13 16
6 12 18
7 8 19
9 10 18
9 12 19
11 18 19
13 15 17
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 17
5 13 18
6 12 16
7 8 19
9 10 18
9 13 17
11 16 19
12 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 17
5 15 18
6 17 18
7 8 19
9 10 12
9 17 19
11 13 16
12 13 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 17
5 16 18
6 16 17
7 8 18
9 10 19
9 12 13
11 13 19
12 14 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 17
5 16 18
6 16 19
7 8 18
9 10 17
9 12 13
11 15 19
12 14 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 17
5 16 18
6 17 19
7 8 18
9 10 19
9 12 17
11 13 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 17
5 18 19
6 16 17
7 8 18
9 10 19
9 13 18
11 13 19
12 14 16
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 15
5 7 17
5 18 19
6 17 18
7 8 19
9 10 18
9 17 19
11 13 16
12 13 15
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 13 16
6 12 18
7 8 18
9 11 19
9 12 17
10 16 19
13 14 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 13 16
6 12 18
7 8 19
9 11 17
9 12 19
10 15 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 13 16
6 12 18
7 8 19
9 11 18
9 12 17
10 16 19
13 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 13 16
6 12 18
7 8 19
9 11 18
9 12 19
10 18 19
13 15 17
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 13 16
6 12 18
7 8 19
9 11 19
9 12 17
10 16 18
13 17 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 13 18
6 12 16
7 8 19
9 11 17
9 13 19
10 15 18
12 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 13 18
6 12 16
7 8 19
9 11 18
9 13 19
10 18 19
12 15 17
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 13 18
6 12 16
7 8 19
9 11 19
9 13 17
10 16 18
12 17 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 13 18
6 12 19
7 8 16
9 11 19
9 14 18
10 18 19
12 16 17
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 16 17
6 15 18
7 8 19
9 11 13
9 12 19
10 12 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 16 17
6 16 18
7 8 18
9 11 19
9 12 13
10 12 19
13 14 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 16 17
6 16 18
7 8 19
9 11 18
9 12 13
10 12 19
13 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 16 17
6 16 18
7 8 19
9 11 19
9 12 13
10 12 18
13 17 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 16 17
6 18 19
7 8 18
9 11 19
9 12 18
10 12 19
13 14 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 16 18
6 16 19
7 8 18
9 11 17
9 12 13
10 15 19
12 14 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 16 18
6 16 19
7 8 18
9 11 19
9 12 13
10 18 19
12 14 17
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 16 18
6 16 19
7 8 19
9 11 17
9 12 13
10 15 18
12 17 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 16 18
6 18 19
7 8 18
9 11 19
9 12 17
10 16 19
12 13 14
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 16 18
6 18 19
7 8 19
9 11 17
9 12 19
10 15 18
12 13 17
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 17 18
6 16 18
7 8 19
9 11 19
9 13 17
10 12 16
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 17 18
6 16 19
7 8 18
9 11 19
9 13 17
10 12 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 17 18
6 16 19
7 8 18
9 11 19
9 13 18
10 12 19
12 14 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 17 18
6 18 19
7 8 16
9 11 19
9 14 18
10 12 19
12 13 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 17 18
6 18 19
7 8 19
9 11 18
9 17 19
10 12 16
12 13 15
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 15
5 18 19
6 16 18
7 8 19
9 11 17
9 13 19
10 15 18
12 13 17
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 13 15
6 12 16
7 8 19
9 12 17
9 13 19
10 15 18
11 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 13 15
6 12 16
7 8 19
9 12 19
9 13 17
10 16 18
11 17 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 13 15
6 12 19
7 8 16
9 12 17
9 14 19
10 15 18
11 17 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 13 15
6 12 19
7 8 16
9 12 18
9 14 19
10 18 19
11 15 17
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 13 15
6 12 19
7 8 19
9 12 17
9 18 19
10 15 18
11 16 17
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 13 19
6 12 15
7 8 16
9 13 18
9 14 19
10 18 19
11 15 17
12 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 13 19
6 12 15
7 8 19
9 13 17
9 18 19
10 15 18
11 16 17
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 17
6 15 18
7 8 16
9 12 13
9 14 19
10 12 19
11 13 19
16 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 17
6 15 18
7 8 19
9 12 13
9 18 19
10 12 19
11 13 16
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 17
6 15 19
7 8 19
9 12 13
9 17 18
10 12 16
11 16 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 17
6 15 19
7 8 19
9 12 13
9 18 19
10 12 18
11 16 17
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 17
6 16 18
7 8 19
9 12 19
9 13 17
10 12 16
11 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 17
6 16 19
7 8 19
9 12 19
9 13 18
10 12 18
11 16 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 17
6 18 19
7 8 16
9 12 18
9 14 19
10 12 19
11 13 15
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 19
6 15 18
7 8 19
9 12 13
9 17 18
10 16 19
11 13 16
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 19
6 16 18
7 8 19
9 12 17
9 13 19
10 15 18
11 13 17
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 19
6 16 19
7 8 15
9 12 14
9 13 18
10 18 19
11 16 17
12 13 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 19
6 16 19
7 8 19
9 12 17
9 13 18
10 15 18
11 16 17
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 15 19
6 18 19
7 8 15
9 12 14
9 17 18
10 16 19
11 13 16
12 13 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 17 19
6 15 18
7 8 19
9 13 17
9 18 19
10 12 15
11 13 16
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 17 19
6 15 18
7 8 19
9 13 19
9 17 18
10 12 16
11 13 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 14
3 15 16
4 8 17
5 7 18
5 17 19
6 18 19
7 8 15
9 14 19
9 17 18
10 12 16
11 13 16
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 15
5 9 17
6 17 18
7 9 19
8 11 18
10 17 19
12 13 16
13 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 15
5 9 17
6 18 19
7 9 18
8 11 19
10 17 18
12 16 19
13 14 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 16
6 15 17
7 9 18
8 13 18
10 12 19
11 13 19
14 15 19
16 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 16
6 15 18
7 9 18
8 13 17
10 12 19
11 15 19
13 14 19
16 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 16
6 18 19
7 9 18
8 17 18
10 12 19
11 15 19
13 14 15
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 17
7 9 19
8 13 18
10 17 19
11 13 16
12 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 17
7 9 19
8 13 19
10 17 18
11 13 16
12 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 18
7 9 16
8 13 17
10 14 19
11 15 19
12 13 19
16 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 18
7 9 19
8 13 17
10 17 19
11 15 16
12 13 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 18
7 9 19
8 13 17
10 18 19
11 15 19
12 13 16
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 18
7 9 19
8 13 19
10 17 18
11 16 19
12 13 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 18
7 9 19
8 13 19
10 17 19
11 16 18
12 13 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 19
7 9 19
8 13 17
10 17 18
11 15 16
12 16 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 19
7 9 19
8 13 17
10 18 19
11 15 18
12 16 17
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 19
7 9 19
8 13 18
10 17 18
11 16 19
12 15 16
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 15 19
7 9 19
8 13 18
10 17 19
11 16 18
12 15 17
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 17 19
7 9 16
8 17 18
10 14 19
11 13 15
12 15 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 18 19
7 9 15
8 14 19
10 17 18
11 16 19
12 13 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 18 19
7 9 16
8 17 18
10 14 19
11 15 19
12 13 15
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 18 19
7 9 19
8 17 18
10 17 19
11 15 16
12 13 15
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 14
4 8 16
5 7 17
5 9 18
6 18 19
7 9 19
8 17 19
10 17 18
11 15 16
12 13 16
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 14
5 7 17
5 9 18
6 15 16
7 10 18
8 13 19
9 13 17
11 16 19
12 14 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 14
5 7 17
5 9 18
6 15 16
7 10 19
8 13 18
9 13 17
11 16 19
12 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 14
5 7 17
5 9 18
6 15 17
7 10 19
8 13 18
9 17 19
11 13 16
12 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 14
5 7 17
5 9 18
6 15 18
7 10 19
8 13 16
9 15 17
11 16 19
12 13 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 14
5 7 17
5 9 18
6 15 18
7 10 19
8 13 17
9 17 19
11 15 16
12 13 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 14
5 7 17
5 9 18
6 16 18
7 10 19
8 17 18
9 13 19
11 15 19
12 13 15
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 14
5 7 17
5 9 18
6 16 19
7 10 18
8 17 19
9 13 17
11 15 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 14
5 7 17
5 9 18
6 16 19
7 10 19
8 17 18
9 13 17
11 15 16
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 16
5 7 17
5 9 14
6 15 17
7 12 18
8 13 18
9 10 19
11 13 19
14 15 19
16 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 16
5 7 17
5 9 14
6 15 18
7 12 18
8 13 17
9 10 19
11 15 19
13 14 19
16 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 16
5 7 17
5 9 14
6 18 19
7 12 18
8 17 18
9 10 19
11 15 19
13 14 15
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 16
5 7 17
5 9 18
6 15 18
7 18 19
8 13 17
9 10 19
11 15 19
12 13 14
14 16 17

1 2 3
0 4 5
